user_id,created,country
38162,"2020-01-21","Germany"
38163,"2020-01-21","United States"
38164,"2020-01-21","United States"
38165,"2020-01-21","United States"
38166,"2020-01-21","Australia"
38167,"2020-01-21","United States"
38168,"2020-01-21","Canada"
38169,"2020-01-21","Germany"
38170,"2020-01-21","United States"
38171,"2020-01-21","Germany"
38172,"2020-01-21","United States"
38173,"2020-01-21","United States"
38174,"2020-01-21","United States"
38175,"2020-01-21","United States"
38176,"2020-01-21","Canada"
38177,"2020-01-21","United States"
38178,"2020-01-21","Australia"
38179,"2020-01-21","Canada"
38180,"2020-01-21","Germany"
38181,"2020-01-21","United States"
38182,"2020-01-21","Australia"
38183,"2020-01-21","United States"
38184,"2020-01-21","United States"
38185,"2020-01-21","Canada"
38186,"2020-01-21","Canada"
38187,"2020-01-21","Germany"
38188,"2020-01-21","Germany"
38189,"2020-01-21","United States"
38190,"2020-01-21","United States"
38191,"2020-01-21","United States"
38192,"2020-01-21","Canada"
38193,"2020-01-21","United States"
38194,"2020-01-21","Mexico"
38195,"2020-01-21","United States"
38196,"2020-01-21","Mexico"
38197,"2020-01-21","Mexico"
38198,"2020-01-21","United States"
38199,"2020-01-21","United States"
38200,"2020-01-21","United States"
38201,"2020-01-21","United States"
38202,"2020-01-21","United States"
38203,"2020-01-21","United States"
38204,"2020-01-21","Mexico"
38205,"2020-01-21","Germany"
38206,"2020-01-21","Australia"
38207,"2020-01-21","United States"
38208,"2020-01-21","United States"
38209,"2020-01-21","United States"
38210,"2020-01-21","United States"
38211,"2020-01-21","Canada"
38212,"2020-01-21","Mexico"
38213,"2020-01-21","Australia"
38214,"2020-01-21","United States"
38215,"2020-01-21","United States"
38216,"2020-01-21","Canada"
38217,"2020-01-21","Mexico"
38218,"2020-01-21","Germany"
38219,"2020-01-21","Canada"
38220,"2020-01-21","United States"
38221,"2020-01-21","United States"
38222,"2020-01-21","United States"
38223,"2020-01-21","Canada"
38224,"2020-01-21","United States"
38225,"2020-01-21","United States"
38226,"2020-01-21","Canada"
38227,"2020-01-21","Canada"
38228,"2020-01-21","Mexico"
38229,"2020-01-21","Canada"
38230,"2020-01-21","Canada"
38231,"2020-01-21","Japan"
38232,"2020-01-21","United States"
38233,"2020-01-21","Germany"
38234,"2020-01-21","United States"
38235,"2020-01-21","United States"
38236,"2020-01-21","Canada"
38237,"2020-01-21","Germany"
38238,"2020-01-21","Canada"
38239,"2020-01-21","Canada"
38240,"2020-01-21","Germany"
38241,"2020-01-21","United States"
38242,"2020-01-21","Canada"
38243,"2020-01-21","Australia"
38244,"2020-01-21","United States"
38245,"2020-01-21","Canada"
38246,"2020-01-21","United States"
38247,"2020-01-21","Germany"
38248,"2020-01-21","Canada"
38249,"2020-01-21","United States"
38250,"2020-01-21","Canada"
38251,"2020-01-21","Canada"
38252,"2020-01-21","United States"
38253,"2020-01-21","United States"
38254,"2020-01-21","United States"
38255,"2020-01-21","Australia"
38256,"2020-01-21","United States"
38257,"2020-01-21","Germany"
38258,"2020-01-21","Australia"
38259,"2020-01-21","United States"
38260,"2020-01-21","Canada"
38261,"2020-01-21","United States"
38262,"2020-01-21","United States"
38263,"2020-01-21","United States"
38264,"2020-01-21","Canada"
38265,"2020-01-21","United States"
38266,"2020-01-21","Japan"
38267,"2020-01-21","United States"
38268,"2020-01-21","Canada"
38269,"2020-01-21","United States"
38270,"2020-01-21","Germany"
38271,"2020-01-21","Australia"
38272,"2020-01-21","United States"
38273,"2020-01-21","Canada"
38274,"2020-01-21","United States"
38275,"2020-01-21","United States"
38276,"2020-01-21","United States"
38277,"2020-01-21","Mexico"
38278,"2020-01-21","Australia"
38279,"2020-01-21","Germany"
38280,"2020-01-21","United States"
38281,"2020-01-21","United States"
38282,"2020-01-21","Japan"
38283,"2020-01-21","Canada"
38284,"2020-01-21","Germany"
38285,"2020-01-21","Germany"
38286,"2020-01-21","United States"
38287,"2020-01-21","United States"
38288,"2020-01-21","United States"
38289,"2020-01-21","United States"
38290,"2020-01-21","United States"
38291,"2020-01-21","Australia"
38292,"2020-01-21","Australia"
38293,"2020-01-21","United States"
38294,"2020-01-21","United States"
38295,"2020-01-21","United States"
38296,"2020-01-21","Mexico"
38297,"2020-01-21","United States"
38298,"2020-01-21","Germany"
38299,"2020-01-21","Germany"
38300,"2020-01-21","Mexico"
38301,"2020-01-21","Mexico"
38302,"2020-01-21","Japan"
38303,"2020-01-21","United States"
38304,"2020-01-21","United States"
38305,"2020-01-21","United States"
38306,"2020-01-21","Canada"
38307,"2020-01-21","United States"
38308,"2020-01-21","Germany"
38309,"2020-01-21","United States"
38310,"2020-01-21","United States"
38311,"2020-01-21","Australia"
38312,"2020-01-21","Canada"
38313,"2020-01-21","Canada"
38314,"2020-01-21","Canada"
38315,"2020-01-21","United States"
38316,"2020-01-21","United States"
38317,"2020-01-21","Canada"
38318,"2020-01-21","United States"
38319,"2020-01-21","United States"
38320,"2020-01-21","United States"
38321,"2020-01-21","United States"
38322,"2020-01-21","United States"
38323,"2020-01-21","United States"
38324,"2020-01-21","United States"
38325,"2020-01-21","United States"
38326,"2020-01-21","United States"
38327,"2020-01-21","Canada"
38328,"2020-01-21","United States"
38329,"2020-01-21","United States"
38330,"2020-01-21","Japan"
38331,"2020-01-21","Australia"
38332,"2020-01-21","United States"
38333,"2020-01-21","Mexico"
38334,"2020-01-21","Canada"
38335,"2020-01-21","United States"
38336,"2020-01-21","United States"
38337,"2020-01-21","Japan"
38338,"2020-01-21","United States"
38339,"2020-01-21","United States"
38340,"2020-01-21","Japan"
38341,"2020-01-21","Canada"
38342,"2020-01-21","Germany"
38343,"2020-01-21","United States"
38344,"2020-01-21","United States"
38345,"2020-01-21","Australia"
38346,"2020-01-21","United States"
38347,"2020-01-21","United States"
38348,"2020-01-21","Germany"
38349,"2020-01-21","United States"
38350,"2020-01-21","United States"
38351,"2020-01-21","United States"
38352,"2020-01-21","United States"
38353,"2020-01-21","Mexico"
38354,"2020-01-21","Japan"
38355,"2020-01-21","United States"
38356,"2020-01-21","Germany"
38357,"2020-01-21","Mexico"
38358,"2020-01-21","Australia"
38359,"2020-01-21","United States"
38360,"2020-01-21","Mexico"
38361,"2020-01-21","United States"
38362,"2020-01-21","Japan"
38363,"2020-01-21","United States"
38364,"2020-01-21","United States"
38365,"2020-01-21","Australia"
38366,"2020-01-21","United States"
38367,"2020-01-21","United States"
38368,"2020-01-21","Mexico"
38369,"2020-01-21","United States"
38370,"2020-01-21","Canada"
38371,"2020-01-21","United States"
38372,"2020-01-21","United States"
38373,"2020-01-21","Mexico"
38374,"2020-01-21","United States"
38375,"2020-01-21","Germany"
38376,"2020-01-21","United States"
38377,"2020-01-21","Australia"
38378,"2020-01-21","Australia"
38379,"2020-01-21","Australia"
38380,"2020-01-21","Germany"
38381,"2020-01-21","Germany"
38382,"2020-01-21","United States"
38383,"2020-01-21","United States"
38384,"2020-01-21","United States"
38385,"2020-01-21","United States"
38386,"2020-01-21","Germany"
38387,"2020-01-21","Germany"
38388,"2020-01-21","United States"
38389,"2020-01-21","United States"
38390,"2020-01-21","Canada"
38391,"2020-01-21","United States"
38392,"2020-01-21","United States"
38393,"2020-01-21","Mexico"
38394,"2020-01-21","United States"
38395,"2020-01-21","Canada"
38396,"2020-01-21","Australia"
38397,"2020-01-21","United States"
38398,"2020-01-21","Germany"
38399,"2020-01-21","Canada"
38400,"2020-01-21","United States"
38401,"2020-01-21","United States"
38402,"2020-01-21","United States"
38403,"2020-01-21","United States"
38404,"2020-01-21","Germany"
38405,"2020-01-21","Australia"
38406,"2020-01-21","Australia"
38407,"2020-01-21","United States"
38408,"2020-01-21","United States"
38409,"2020-01-21","United States"
38410,"2020-01-21","United States"
38411,"2020-01-21","Australia"
38412,"2020-01-21","Australia"
38413,"2020-01-21","Australia"
38414,"2020-01-21","Japan"
38415,"2020-01-21","United States"
38416,"2020-01-21","United States"
38417,"2020-01-21","United States"
38418,"2020-01-21","United States"
38419,"2020-01-21","Australia"
38420,"2020-01-21","Canada"
38421,"2020-01-21","United States"
38422,"2020-01-21","United States"
38423,"2020-01-21","Canada"
38424,"2020-01-21","Mexico"
38425,"2020-01-21","United States"
38426,"2020-01-21","United States"
38427,"2020-01-21","United States"
38428,"2020-01-21","Australia"
38429,"2020-01-21","United States"
38430,"2020-01-21","United States"
38431,"2020-01-21","United States"
38432,"2020-01-21","Mexico"
38433,"2020-01-21","Canada"
38434,"2020-01-21","United States"
38435,"2020-01-21","Canada"
38436,"2020-01-21","United States"
38437,"2020-01-21","United States"
38438,"2020-01-21","United States"
38439,"2020-01-21","Canada"
38440,"2020-01-21","Canada"
38441,"2020-01-21","United States"
38442,"2020-01-21","United States"
38443,"2020-01-21","Japan"
38444,"2020-01-21","Germany"
38445,"2020-01-21","United States"
38446,"2020-01-21","United States"
38447,"2020-01-21","United States"
38448,"2020-01-21","Mexico"
38449,"2020-01-21","Canada"
38450,"2020-01-21","Germany"
38451,"2020-01-21","Germany"
38452,"2020-01-21","United States"
38453,"2020-01-21","United States"
38454,"2020-01-21","United States"
38455,"2020-01-21","United States"
38456,"2020-01-21","United States"
38457,"2020-01-21","United States"
38458,"2020-01-21","Canada"
38459,"2020-01-21","Mexico"
38460,"2020-01-21","United States"
38461,"2020-01-21","Australia"
38462,"2020-01-21","Germany"
38463,"2020-01-21","United States"
38464,"2020-01-21","Canada"
38465,"2020-01-21","United States"
38466,"2020-01-21","Australia"
38467,"2020-01-21","United States"
38468,"2020-01-21","Canada"
38469,"2020-01-21","United States"
38470,"2020-01-21","Canada"
38471,"2020-01-21","United States"
38472,"2020-01-21","Canada"
38473,"2020-01-21","Mexico"
38474,"2020-01-21","United States"
38475,"2020-01-21","Canada"
38476,"2020-01-21","United States"
38477,"2020-01-21","United States"
38478,"2020-01-21","United States"
38479,"2020-01-21","United States"
38480,"2020-01-21","Germany"
38481,"2020-01-21","United States"
38482,"2020-01-21","United States"
38483,"2020-01-21","Canada"
38484,"2020-01-21","Germany"
38485,"2020-01-21","Canada"
38486,"2020-01-21","Canada"
38487,"2020-01-21","Canada"
38488,"2020-01-21","Canada"
38489,"2020-01-21","United States"
38490,"2020-01-21","United States"
38491,"2020-01-21","Japan"
38492,"2020-01-21","Canada"
38493,"2020-01-21","Australia"
38494,"2020-01-21","Australia"
38495,"2020-01-21","United States"
38496,"2020-01-21","Canada"
38497,"2020-01-21","Mexico"
38498,"2020-01-21","United States"
38499,"2020-01-21","United States"
38500,"2020-01-21","Canada"
38501,"2020-01-21","Mexico"
38502,"2020-01-21","Germany"
38503,"2020-01-21","United States"
38504,"2020-01-21","Germany"
38505,"2020-01-21","United States"
38506,"2020-01-21","Canada"
38507,"2020-01-21","United States"
38508,"2020-01-21","United States"
38509,"2020-01-21","United States"
38510,"2020-01-21","United States"
38511,"2020-01-21","Canada"
38512,"2020-01-21","Germany"
38513,"2020-01-21","United States"
38514,"2020-01-21","United States"
38515,"2020-01-21","Germany"
38516,"2020-01-21","Canada"
38517,"2020-01-21","Canada"
38518,"2020-01-21","Mexico"
38519,"2020-01-21","United States"
38520,"2020-01-21","Mexico"
38521,"2020-01-21","Canada"
38522,"2020-01-21","Canada"
38523,"2020-01-21","United States"
38524,"2020-01-21","Canada"
38525,"2020-01-21","United States"
38526,"2020-01-21","Australia"
38527,"2020-01-21","Canada"
38528,"2020-01-21","Canada"
38529,"2020-01-21","United States"
38530,"2020-01-21","United States"
38531,"2020-01-21","Canada"
38532,"2020-01-21","United States"
38533,"2020-01-21","United States"
38534,"2020-01-21","United States"
38535,"2020-01-21","United States"
38536,"2020-01-21","United States"
38537,"2020-01-21","Canada"
38538,"2020-01-21","Australia"
38539,"2020-01-21","Canada"
38540,"2020-01-21","United States"
38541,"2020-01-21","Germany"
38542,"2020-01-21","Australia"
38543,"2020-01-21","United States"
38544,"2020-01-21","Canada"
38545,"2020-01-21","United States"
38546,"2020-01-21","Mexico"
38547,"2020-01-21","United States"
38548,"2020-01-21","Canada"
38549,"2020-01-21","Germany"
38550,"2020-01-21","United States"
38551,"2020-01-21","Mexico"
38552,"2020-01-21","Japan"
38553,"2020-01-21","Mexico"
38554,"2020-01-21","Germany"
38555,"2020-01-21","United States"
38556,"2020-01-21","United States"
38557,"2020-01-21","United States"
38558,"2020-01-21","United States"
38559,"2020-01-21","United States"
38560,"2020-01-21","Australia"
38561,"2020-01-21","United States"
38562,"2020-01-21","United States"
38563,"2020-01-21","Mexico"
38564,"2020-01-21","Canada"
38565,"2020-01-21","United States"
38566,"2020-01-21","Canada"
38567,"2020-01-21","United States"
38568,"2020-01-21","Germany"
38569,"2020-01-21","Canada"
38570,"2020-01-21","Germany"
38571,"2020-01-21","Canada"
38572,"2020-01-21","Mexico"
38573,"2020-01-21","Canada"
38574,"2020-01-21","Mexico"
38575,"2020-01-21","United States"
38576,"2020-01-21","United States"
38577,"2020-01-21","Canada"
38578,"2020-01-21","United States"
38579,"2020-01-21","Canada"
38580,"2020-01-21","United States"
38581,"2020-01-21","Canada"
38582,"2020-01-21","Australia"
38583,"2020-01-21","United States"
38584,"2020-01-21","Canada"
38585,"2020-01-21","United States"
38586,"2020-01-21","Germany"
38587,"2020-01-21","Canada"
38588,"2020-01-21","United States"
38589,"2020-01-21","Germany"
38590,"2020-01-21","Japan"
38591,"2020-01-21","Australia"
38592,"2020-01-21","United States"
38593,"2020-01-21","Canada"
38594,"2020-01-21","United States"
38595,"2020-01-21","Canada"
38596,"2020-01-21","United States"
38597,"2020-01-21","Canada"
38598,"2020-01-21","United States"
38599,"2020-01-21","Canada"
38600,"2020-01-21","United States"
38601,"2020-01-21","United States"
38602,"2020-01-21","Australia"
38603,"2020-01-21","Canada"
38604,"2020-01-21","United States"
38605,"2020-01-21","Canada"
38606,"2020-01-21","Mexico"
38607,"2020-01-21","United States"
38608,"2020-01-21","United States"
38609,"2020-01-21","United States"
38610,"2020-01-21","Australia"
38611,"2020-01-21","United States"
38612,"2020-01-21","Canada"
38613,"2020-01-21","Australia"
38614,"2020-01-21","Germany"
38615,"2020-01-21","United States"
38616,"2020-01-21","Canada"
38617,"2020-01-21","Mexico"
38618,"2020-01-21","United States"
38619,"2020-01-21","Australia"
38620,"2020-01-21","Germany"
38621,"2020-01-21","United States"
38622,"2020-01-21","Germany"
38623,"2020-01-21","United States"
38624,"2020-01-21","Mexico"
38625,"2020-01-21","Canada"
38626,"2020-01-21","Germany"
38627,"2020-01-21","United States"
38628,"2020-01-21","United States"
38629,"2020-01-21","United States"
38630,"2020-01-21","United States"
38631,"2020-01-21","United States"
38632,"2020-01-21","Canada"
38633,"2020-01-21","United States"
38634,"2020-01-21","United States"
38635,"2020-01-21","Australia"
38636,"2020-01-21","Canada"
38637,"2020-01-21","Canada"
38638,"2020-01-21","Mexico"
38639,"2020-01-21","United States"
38640,"2020-01-21","Japan"
38641,"2020-01-21","United States"
38642,"2020-01-21","United States"
38643,"2020-01-21","Mexico"
38644,"2020-01-21","Canada"
38645,"2020-01-21","Australia"
38646,"2020-01-21","Canada"
38647,"2020-01-21","Germany"
38648,"2020-01-21","United States"
38649,"2020-01-21","United States"
38650,"2020-01-21","United States"
38651,"2020-01-21","Australia"
38652,"2020-01-21","Germany"
38653,"2020-01-21","United States"
38654,"2020-01-21","United States"
38655,"2020-01-21","United States"
38656,"2020-01-21","United States"
38657,"2020-01-21","Canada"
38658,"2020-01-21","Australia"
38659,"2020-01-21","United States"
38660,"2020-01-21","Canada"
38661,"2020-01-21","Japan"
38662,"2020-01-21","United States"
38663,"2020-01-21","Canada"
38664,"2020-01-21","Australia"
38665,"2020-01-21","Germany"
38666,"2020-01-21","Canada"
38667,"2020-01-21","United States"
38668,"2020-01-21","Germany"
38669,"2020-01-21","United States"
38670,"2020-01-21","Germany"
38671,"2020-01-21","United States"
38672,"2020-01-21","United States"
38673,"2020-01-21","Mexico"
38674,"2020-01-21","Canada"
38675,"2020-01-21","Canada"
38676,"2020-01-21","United States"
38677,"2020-01-21","United States"
38678,"2020-01-21","Australia"
38679,"2020-01-21","United States"
38680,"2020-01-21","Germany"
38681,"2020-01-21","Canada"
38682,"2020-01-21","United States"
38683,"2020-01-21","United States"
38684,"2020-01-21","United States"
38685,"2020-01-21","United States"
38686,"2020-01-21","United States"
38687,"2020-01-21","United States"
38688,"2020-01-21","United States"
38689,"2020-01-21","United States"
38690,"2020-01-21","Canada"
38691,"2020-01-21","Australia"
38692,"2020-01-21","Canada"
38693,"2020-01-21","United States"
38694,"2020-01-21","Australia"
38695,"2020-01-21","Germany"
38696,"2020-01-21","United States"
38697,"2020-01-21","Mexico"
38698,"2020-01-21","Canada"
38699,"2020-01-21","Canada"
38700,"2020-01-21","Australia"
38701,"2020-01-21","United States"
38702,"2020-01-21","Canada"
38703,"2020-01-21","Mexico"
38704,"2020-01-21","Australia"
38705,"2020-01-21","Australia"
38706,"2020-01-21","Canada"
38707,"2020-01-21","Canada"
38708,"2020-01-21","Canada"
38709,"2020-01-21","Canada"
38710,"2020-01-21","United States"
38711,"2020-01-21","Germany"
38712,"2020-01-21","United States"
38713,"2020-01-21","United States"
38714,"2020-01-21","Mexico"
38715,"2020-01-21","United States"
38716,"2020-01-21","Australia"
38717,"2020-01-21","United States"
38718,"2020-01-21","United States"
38719,"2020-01-21","United States"
38720,"2020-01-21","Mexico"
38721,"2020-01-21","United States"
38722,"2020-01-21","Canada"
38723,"2020-01-21","Canada"
38724,"2020-01-21","United States"
38725,"2020-01-21","United States"
38726,"2020-01-21","Australia"
38727,"2020-01-21","Germany"
38728,"2020-01-21","Canada"
38729,"2020-01-21","Canada"
38730,"2020-01-21","Germany"
38731,"2020-01-21","Canada"
38732,"2020-01-21","Germany"
38733,"2020-01-21","United States"
38734,"2020-01-21","United States"
38735,"2020-01-21","Mexico"
38736,"2020-01-21","Japan"
38737,"2020-01-21","Australia"
38738,"2020-01-21","United States"
38739,"2020-01-21","Canada"
38740,"2020-01-21","Japan"
38741,"2020-01-21","United States"
38742,"2020-01-21","United States"
38743,"2020-01-21","Germany"
38744,"2020-01-21","United States"
38745,"2020-01-21","United States"
38746,"2020-01-21","Australia"
38747,"2020-01-21","Japan"
38748,"2020-01-21","Canada"
38749,"2020-01-21","United States"
38750,"2020-01-21","United States"
38751,"2020-01-21","Australia"
38752,"2020-01-21","Canada"
38753,"2020-01-21","Germany"
38754,"2020-01-21","United States"
38755,"2020-01-21","United States"
38756,"2020-01-21","United States"
38757,"2020-01-21","United States"
38758,"2020-01-21","Mexico"
38759,"2020-01-21","United States"
38760,"2020-01-21","United States"
38761,"2020-01-21","United States"
38762,"2020-01-21","Mexico"
38763,"2020-01-21","Germany"
38764,"2020-01-21","United States"
38765,"2020-01-21","Australia"
38766,"2020-01-21","Germany"
38767,"2020-01-21","United States"
38768,"2020-01-21","Japan"
38769,"2020-01-21","United States"
38770,"2020-01-21","Canada"
38771,"2020-01-21","Germany"
38772,"2020-01-21","Canada"
38773,"2020-01-21","Japan"
38774,"2020-01-21","Mexico"
38775,"2020-01-21","Canada"
38776,"2020-01-21","United States"
38777,"2020-01-21","United States"
38778,"2020-01-21","United States"
38779,"2020-01-21","Mexico"
38780,"2020-01-21","Mexico"
38781,"2020-01-21","Canada"
38782,"2020-01-21","Canada"
38783,"2020-01-21","United States"
38784,"2020-01-21","United States"
38785,"2020-01-21","Australia"
38786,"2020-01-21","United States"
38787,"2020-01-21","Australia"
38788,"2020-01-21","Australia"
38789,"2020-01-21","United States"
38790,"2020-01-21","Canada"
38791,"2020-01-21","United States"
38792,"2020-01-21","Mexico"
38793,"2020-01-21","Mexico"
38794,"2020-01-21","Japan"
38795,"2020-01-21","United States"
38796,"2020-01-21","Germany"
38797,"2020-01-21","Canada"
38798,"2020-01-21","United States"
38799,"2020-01-21","Germany"
38800,"2020-01-21","Australia"
38801,"2020-01-21","Canada"
38802,"2020-01-21","United States"
38803,"2020-01-21","United States"
38804,"2020-01-21","United States"
38805,"2020-01-21","Mexico"
38806,"2020-01-21","Germany"
38807,"2020-01-21","United States"
38808,"2020-01-21","Australia"
38809,"2020-01-21","United States"
38810,"2020-01-21","United States"
38811,"2020-01-21","United States"
38812,"2020-01-21","Mexico"
38813,"2020-01-21","Australia"
38814,"2020-01-21","Australia"
38815,"2020-01-21","United States"
38816,"2020-01-21","Australia"
38817,"2020-01-21","Canada"
38818,"2020-01-21","United States"
38819,"2020-01-21","Japan"
38820,"2020-01-21","United States"
38821,"2020-01-21","United States"
38822,"2020-01-21","Canada"
38823,"2020-01-21","United States"
38824,"2020-01-21","United States"
38825,"2020-01-21","Australia"
38826,"2020-01-21","United States"
38827,"2020-01-21","Mexico"
38828,"2020-01-21","United States"
38829,"2020-01-21","United States"
38830,"2020-01-21","United States"
38831,"2020-01-21","Canada"
38832,"2020-01-21","Germany"
38833,"2020-01-21","Canada"
38834,"2020-01-21","United States"
38835,"2020-01-21","United States"
38836,"2020-01-21","United States"
38837,"2020-01-21","United States"
38838,"2020-01-21","Japan"
38839,"2020-01-21","United States"
38840,"2020-01-21","Mexico"
38841,"2020-01-21","Canada"
38842,"2020-01-21","United States"
38843,"2020-01-21","Australia"
38844,"2020-01-21","United States"
38845,"2020-01-21","Germany"
38846,"2020-01-21","Australia"
38847,"2020-01-21","Japan"
38848,"2020-01-21","Japan"
38849,"2020-01-21","Mexico"
38850,"2020-01-21","United States"
38851,"2020-01-21","Canada"
38852,"2020-01-21","Mexico"
38853,"2020-01-21","Canada"
38854,"2020-01-21","United States"
38855,"2020-01-21","Australia"
38856,"2020-01-21","Germany"
38857,"2020-01-21","United States"
38858,"2020-01-21","Canada"
38859,"2020-01-21","Mexico"
38860,"2020-01-21","Australia"
38861,"2020-01-21","United States"
38862,"2020-01-21","Mexico"
38863,"2020-01-21","United States"
38864,"2020-01-21","Canada"
38865,"2020-01-21","United States"
38866,"2020-01-21","Mexico"
38867,"2020-01-21","Germany"
38868,"2020-01-21","Canada"
38869,"2020-01-21","United States"
38870,"2020-01-21","United States"
38871,"2020-01-21","Mexico"
38872,"2020-01-21","Canada"
38873,"2020-01-21","United States"
38874,"2020-01-21","United States"
38875,"2020-01-21","Canada"
38876,"2020-01-21","Germany"
38877,"2020-01-21","United States"
38878,"2020-01-21","Canada"
38879,"2020-01-21","Japan"
38880,"2020-01-21","United States"
38881,"2020-01-21","Canada"
38882,"2020-01-21","Canada"
38883,"2020-01-21","United States"
38884,"2020-01-21","Mexico"
38885,"2020-01-21","United States"
38886,"2020-01-21","Mexico"
38887,"2020-01-21","Mexico"
38888,"2020-01-21","Canada"
38889,"2020-01-21","Canada"
38890,"2020-01-21","Japan"
38891,"2020-01-21","United States"
38892,"2020-01-21","United States"
38893,"2020-01-21","Germany"
38894,"2020-01-21","Germany"
38895,"2020-01-21","United States"
38896,"2020-01-21","Mexico"
38897,"2020-01-21","Canada"
38898,"2020-01-21","United States"
38899,"2020-01-21","United States"
38900,"2020-01-21","Canada"
38901,"2020-01-21","United States"
38902,"2020-01-21","Germany"
38903,"2020-01-21","United States"
38904,"2020-01-21","Japan"
38905,"2020-01-21","United States"
38906,"2020-01-21","Canada"
38907,"2020-01-21","United States"
38908,"2020-01-21","United States"
38909,"2020-01-21","Mexico"
38910,"2020-01-21","United States"
38911,"2020-01-21","Germany"
38912,"2020-01-21","United States"
38913,"2020-01-21","United States"
38914,"2020-01-21","Canada"
38915,"2020-01-21","United States"
38916,"2020-01-21","United States"
38917,"2020-01-21","United States"
38918,"2020-01-21","Canada"
38919,"2020-01-21","Canada"
38920,"2020-01-21","Germany"
38921,"2020-01-21","United States"
38922,"2020-01-21","United States"
38923,"2020-01-21","Canada"
38924,"2020-01-21","Japan"
38925,"2020-01-21","United States"
38926,"2020-01-21","United States"
38927,"2020-01-21","United States"
38928,"2020-01-21","United States"
38929,"2020-01-21","Australia"
38930,"2020-01-21","United States"
38931,"2020-01-21","Japan"
38932,"2020-01-21","United States"
38933,"2020-01-21","United States"
38934,"2020-01-21","Mexico"
38935,"2020-01-21","Canada"
38936,"2020-01-21","United States"
38937,"2020-01-21","Germany"
38938,"2020-01-21","United States"
38939,"2020-01-21","Mexico"
38940,"2020-01-21","Germany"
38941,"2020-01-21","Japan"
38942,"2020-01-21","United States"
38943,"2020-01-21","Canada"
38944,"2020-01-21","United States"
38945,"2020-01-21","Canada"
38946,"2020-01-21","Mexico"
38947,"2020-01-21","Mexico"
38948,"2020-01-21","Canada"
38949,"2020-01-21","United States"
38950,"2020-01-21","United States"
38951,"2020-01-21","Mexico"
38952,"2020-01-21","Germany"
38953,"2020-01-21","United States"
38954,"2020-01-21","Mexico"
38955,"2020-01-21","Australia"
38956,"2020-01-21","Germany"
38957,"2020-01-21","United States"
38958,"2020-01-21","Australia"
38959,"2020-01-21","United States"
38960,"2020-01-21","United States"
38961,"2020-01-21","Canada"
38962,"2020-01-21","Mexico"
38963,"2020-01-21","Germany"
38964,"2020-01-21","United States"
38965,"2020-01-21","Japan"
38966,"2020-01-21","Canada"
38967,"2020-01-21","Canada"
38968,"2020-01-21","Mexico"
38969,"2020-01-21","Canada"
38970,"2020-01-21","Germany"
38971,"2020-01-21","United States"
38972,"2020-01-21","United States"
38973,"2020-01-21","United States"
38974,"2020-01-21","Canada"
38975,"2020-01-21","Canada"
38976,"2020-01-21","Canada"
38977,"2020-01-21","Germany"
38978,"2020-01-21","United States"
38979,"2020-01-21","Mexico"
38980,"2020-01-21","United States"
38981,"2020-01-21","Germany"
38982,"2020-01-21","Japan"
38983,"2020-01-21","Mexico"
38984,"2020-01-21","Mexico"
38985,"2020-01-21","United States"
38986,"2020-01-21","Canada"
38987,"2020-01-21","Canada"
38988,"2020-01-21","United States"
38989,"2020-01-21","Canada"
38990,"2020-01-21","United States"
38991,"2020-01-21","Canada"
38992,"2020-01-21","United States"
38993,"2020-01-21","United States"
38994,"2020-01-21","United States"
38995,"2020-01-21","United States"
38996,"2020-01-21","Canada"
38997,"2020-01-21","Germany"
38998,"2020-01-21","United States"
38999,"2020-01-21","United States"
39000,"2020-01-21","United States"
39001,"2020-01-21","United States"
39002,"2020-01-21","Canada"
39003,"2020-01-21","United States"
39004,"2020-01-21","Canada"
39005,"2020-01-21","Australia"
39006,"2020-01-21","Germany"
39007,"2020-01-21","Canada"
39008,"2020-01-21","Canada"
39009,"2020-01-21","United States"
39010,"2020-01-21","Canada"
39011,"2020-01-21","United States"
39012,"2020-01-21","Mexico"
39013,"2020-01-21","United States"
39014,"2020-01-21","Canada"
39015,"2020-01-21","United States"
39016,"2020-01-21","United States"
39017,"2020-01-21","Canada"
39018,"2020-01-21","Canada"
39019,"2020-01-21","Canada"
39020,"2020-01-21","United States"
39021,"2020-01-21","Mexico"
39022,"2020-01-21","Australia"
39023,"2020-01-21","Australia"
39024,"2020-01-21","Australia"
39025,"2020-01-21","Canada"
39026,"2020-01-21","Canada"
39027,"2020-01-21","United States"
39028,"2020-01-21","Mexico"
39029,"2020-01-21","United States"
39030,"2020-01-21","United States"
39031,"2020-01-21","Canada"
39032,"2020-01-21","United States"
39033,"2020-01-21","Japan"
39034,"2020-01-21","United States"
39035,"2020-01-21","Canada"
39036,"2020-01-21","United States"
39037,"2020-01-21","Australia"
39038,"2020-01-21","Germany"
39039,"2020-01-21","Australia"
39040,"2020-01-21","Australia"
39041,"2020-01-21","United States"
39042,"2020-01-21","United States"
39043,"2020-01-21","United States"
39044,"2020-01-21","Japan"
39045,"2020-01-21","Australia"
39046,"2020-01-21","Germany"
39047,"2020-01-21","Australia"
39048,"2020-01-21","Canada"
39049,"2020-01-21","Canada"
39050,"2020-01-21","Canada"
39051,"2020-01-21","United States"
39052,"2020-01-21","Japan"
39053,"2020-01-21","Japan"
39054,"2020-01-21","United States"
39055,"2020-01-21","United States"
39056,"2020-01-21","United States"
